,activePlaceCount,birthYear,date,fc,gender,id,mda,movements,startLetter,totalWorks,url,birth.place.name,birth.place.placeName,birth.place.placeType,birth.time.startYear,death.place.name,death.place.placeName,death.place.placeType,death.time.startYear,json_path,dict,dict_sub,dict_sub_sub,file_name,activePlaces
76,0,1788.0,1788–1833,George Fennel Robson,Male,456,"Robson, George Fennel",[],R,5,http://www.tate.org.uk/art/artists/george-fennel-robson-456,"Durham, United Kingdom",Durham,county,1788.0,"London, United Kingdom",London,inhabited_place,1833.0,clone/artists/r/robson-george-fennel-456.json,clone,artists,r,robson-george-fennel-456.json,
77,0,1809.0,1809–1893,Elizabeth Rigby (Lady Eastlake),Female,2555,"Rigby, Elizabeth",[],R,60,http://www.tate.org.uk/art/artists/elizabeth-rigby-lady-eastlake-2555,"Norwich, United Kingdom",Norwich,inhabited_place,1809.0,"London, United Kingdom",London,inhabited_place,1893.0,clone/artists/r/rigby-elizabeth-2555.json,clone,artists,r,rigby-elizabeth-2555.json,
78,0,1903.0,1903–1942,Eric Ravilious,Male,1817,"Ravilious, Eric","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 10525, 'name': 'British War Art'}]",R,6,http://www.tate.org.uk/art/artists/eric-ravilious-1817,"Acton, United Kingdom",Acton,neighbourhood,1903.0,,,,1942.0,clone/artists/r/ravilious-eric-1817.json,clone,artists,r,ravilious-eric-1817.json,
79,0,1928.0,born 1928,Sergio Romiti,Male,1863,"Romiti, Sergio",[],R,1,http://www.tate.org.uk/art/artists/sergio-romiti-1863,"Bologna, Italia",Bologna,inhabited_place,1928.0,"Bologna, Italia",Bologna,inhabited_place,,clone/artists/r/romiti-sergio-1863.json,clone,artists,r,romiti-sergio-1863.json,
80,0,1921.0,1921–1993,Judith Rothschild,Female,6432,"Rothschild, Judith",[],R,1,http://www.tate.org.uk/art/artists/judith-rothschild-6432,"New York, United States",New York,inhabited_place,1921.0,,,,1993.0,clone/artists/r/rothschild-judith-6432.json,clone,artists,r,rothschild-judith-6432.json,
81,0,1844.0,1844–1930,Ilya Repin,Male,1829,"Repin, Ilya",[],R,1,http://www.tate.org.uk/art/artists/ilya-repin-1829,"Chuguyev, Ukrayina",Chuguyev,inhabited_place,1844.0,"Repino, Rossiya",Repino,inhabited_place,1930.0,clone/artists/r/repin-ilya-1829.json,clone,artists,r,repin-ilya-1829.json,
82,0,1923.0,born 1923,Donald Roberts,Male,1854,"Roberts, Donald",[],R,3,http://www.tate.org.uk/art/artists/donald-roberts-1854,United States,United States,nation,1923.0,,,,,clone/artists/r/roberts-donald-1854.json,clone,artists,r,roberts-donald-1854.json,
83,0,1942.0,born 1942,Michael Roschlau,Male,1864,"Roschlau, Michael",[],R,1,http://www.tate.org.uk/art/artists/michael-roschlau-1864,"Sonneberg, Deutschland",Sonneberg,inhabited_place,1942.0,,,,,clone/artists/r/roschlau-michael-1864.json,clone,artists,r,roschlau-michael-1864.json,
84,1,1901.0,1901 – 1981,Lady Mary Rennell,Female,1827,"Rennell, Lady Mary",[],R,7,http://www.tate.org.uk/art/artists/lady-mary-rennell-1827,,,,1901.0,,,,1981.0,clone/artists/r/rennell-lady-mary-1827.json,clone,artists,r,rennell-lady-mary-1827.json,"[{'name': 'Great Britain, United Kingdom', 'placeName': 'Great Britain', 'placeType': 'island'}]"
85,0,1842.0,1842–1921,Sir William Blake Richmond,Male,448,"Richmond, Sir William Blake",[],R,3,http://www.tate.org.uk/art/artists/sir-william-blake-richmond-448,"London, United Kingdom",London,inhabited_place,1842.0,"London, United Kingdom",London,inhabited_place,1921.0,clone/artists/r/richmond-sir-william-blake-448.json,clone,artists,r,richmond-sir-william-blake-448.json,
86,0,1840.0,1840–1916,Odilon Redon,Male,2243,"Redon, Odilon","[{'era': {'id': 350, 'name': '19th century'}, 'id': 16650, 'name': 'Decadence'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 16651, 'name': 'Fin de Siècle'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 16649, 'name': 'Symbolism'}]",R,1,http://www.tate.org.uk/art/artists/odilon-redon-2243,"Bordeaux, France",Bordeaux,inhabited_place,1840.0,"Paris, France",Paris,inhabited_place,1916.0,clone/artists/r/redon-odilon-2243.json,clone,artists,r,redon-odilon-2243.json,
87,0,1936.0,born 1936,Frank Roth,Male,1871,"Roth, Frank",[],R,2,http://www.tate.org.uk/art/artists/frank-roth-1871,"Boston, United States",Boston,inhabited_place,1936.0,,,,,clone/artists/r/roth-frank-1871.json,clone,artists,r,roth-frank-1871.json,
88,0,1931.0,born 1931,Jerome Rothenberg,Male,3084,"Rothenberg, Jerome",[],R,1,http://www.tate.org.uk/art/artists/jerome-rothenberg-3084,"New York, United States",New York,state,1931.0,,,,,clone/artists/r/rothenberg-jerome-3084.json,clone,artists,r,rothenberg-jerome-3084.json,
89,0,1939.0,1939–2012,Zsuzsi Roboz,Female,1858,"Roboz, Zsuzsi",[],R,9,http://www.tate.org.uk/art/artists/zsuzsi-roboz-1858,Magyarország,Magyarország,nation,1939.0,"London, United Kingdom",London,inhabited_place,2012.0,clone/artists/r/roboz-zsuzsi-1858.json,clone,artists,r,roboz-zsuzsi-1858.json,
90,0,1895.0,1895–1970,Russell Reeve,Male,1822,"Reeve, Russell",[],R,1,http://www.tate.org.uk/art/artists/russell-reeve-1822,"Hethersett, United Kingdom",Hethersett,inhabited_place,1895.0,,,,1970.0,clone/artists/r/reeve-russell-1822.json,clone,artists,r,reeve-russell-1822.json,
91,0,1919.0,1919–1945,Albert Richards,Male,1835,"Richards, Albert","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 10525, 'name': 'British War Art'}]",R,3,http://www.tate.org.uk/art/artists/albert-richards-1835,"Liverpool, United Kingdom",Liverpool,inhabited_place,1919.0,,,,1945.0,clone/artists/r/richards-albert-1835.json,clone,artists,r,richards-albert-1835.json,
92,4,1897.0,1897–1966,Albert Renger-Patzsch,Male,2709,"Renger-Patzsch, Albert",[],R,13,http://www.tate.org.uk/art/artists/albert-renger-patzsch-2709,"Würzburg, Deutschland",Würzburg,inhabited_place,1897.0,"Wamel, Nederland",Wamel,inhabited_place,1966.0,clone/artists/r/renger-patzsch-albert-2709.json,clone,artists,r,renger-patzsch-albert-2709.json,"[{'name': 'Deutschland', 'placeName': 'Deutschland', 'placeType': 'nation'}, {'name': 'Berlin, Deutschland', 'placeName': 'Berlin', 'placeType': 'inhabited_place'}, {'name': 'Bad Harzburg, Deutschland', 'placeName': 'Bad Harzburg', 'placeType': 'inhabited_place'}, {'name': 'Essen, Deutschland', 'placeName': 'Essen', 'placeType': 'inhabited_place'}]"
93,0,1934.0,1934–2002,Ralph Rumney,Male,2244,"Rumney, Ralph","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 16648, 'name': 'Situationist International'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 443, 'name': 'Tachism'}]",R,1,http://www.tate.org.uk/art/artists/ralph-rumney-2244,"Newcastle, United Kingdom",Newcastle,inhabited_place,1934.0,"Manosque, France",Manosque,inhabited_place,2002.0,clone/artists/r/rumney-ralph-2244.json,clone,artists,r,rumney-ralph-2244.json,
94,0,1929.0,born 1929,Arnulf Rainer,Male,1813,"Rainer, Arnulf","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 1684, 'name': 'Actionism'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 1680, 'name': 'Body Art'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 436, 'name': 'Performance Art'}]",R,29,http://www.tate.org.uk/art/artists/arnulf-rainer-1813,"Baden, Österreich",Baden,inhabited_place,1929.0,,,,,clone/artists/r/rainer-arnulf-1813.json,clone,artists,r,rainer-arnulf-1813.json,
95,0,1736.0,1736–1785,Alexander Runciman,Male,464,"Runciman, Alexander","[{'era': {'id': 290, 'name': '18th century'}, 'id': 344, 'name': 'Neo-Classicism'}]",R,3,http://www.tate.org.uk/art/artists/alexander-runciman-464,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1736.0,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1785.0,clone/artists/r/runciman-alexander-464.json,clone,artists,r,runciman-alexander-464.json,
96,0,1912.0,1912–1992,Isabel Rawsthorne,Female,2615,"Rawsthorne, Isabel",[],R,1,http://www.tate.org.uk/art/artists/isabel-rawsthorne-2615,,,,1912.0,,,,1992.0,clone/artists/r/rawsthorne-isabel-2615.json,clone,artists,r,rawsthorne-isabel-2615.json,
97,0,,,Russian School,,7965,Russian School,[],R,1,http://www.tate.org.uk/art/artists/russian-school-7965,,,,,,,,,clone/artists/r/russian-school-7965.json,clone,artists,r,russian-school-7965.json,
98,0,1918.0,1918–2006,Mimmo Rotella,Male,11023,"Rotella, Mimmo",[],R,1,http://www.tate.org.uk/art/artists/mimmo-rotella-11023,"Catanzaro, Italia",Catanzaro,inhabited_place,1918.0,"Milano, Italia",Milano,inhabited_place,2006.0,clone/artists/r/rotella-mimmo-11023.json,clone,artists,r,rotella-mimmo-11023.json,
99,0,1926.0,1926 – 2014,Alan Reynolds,Male,1832,"Reynolds, Alan",[],R,2,http://www.tate.org.uk/art/artists/alan-reynolds-1832,"Newmarket, United Kingdom",Newmarket,inhabited_place,1926.0,,,,2014.0,clone/artists/r/reynolds-alan-1832.json,clone,artists,r,reynolds-alan-1832.json,
100,1,1702.0,1702–1772,Peter John van Reysschoot,Male,2394,"Reysschoot, Peter John van",[],R,1,http://www.tate.org.uk/art/artists/peter-john-van-reysschoot-2394,"Gent, België",Gent,inhabited_place,1702.0,"Gent, België",Gent,inhabited_place,1772.0,clone/artists/r/reysschoot-peter-john-van-2394.json,clone,artists,r,reysschoot-peter-john-van-2394.json,"[{'name': 'England, United Kingdom', 'placeName': 'England', 'placeType': 'country'}]"
101,1,1963.0,born 1963,Michael Raedecker,Male,2693,"Raedecker, Michael",[],R,3,http://www.tate.org.uk/art/artists/michael-raedecker-2693,"Amsterdam, Nederland",Amsterdam,inhabited_place,1963.0,,,,,clone/artists/r/raedecker-michael-2693.json,clone,artists,r,raedecker-michael-2693.json,"[{'name': 'United Kingdom', 'placeName': 'United Kingdom', 'placeType': 'nation'}]"
102,0,1775.0,1775–1862,Ramsay Richard Reinagle,Male,443,"Reinagle, Ramsay Richard","[{'era': {'id': 290, 'name': '18th century'}, 'id': 345, 'name': 'Picturesque'}]",R,5,http://www.tate.org.uk/art/artists/ramsay-richard-reinagle-443,,,,1775.0,"London, United Kingdom",London,inhabited_place,1862.0,clone/artists/r/reinagle-ramsay-richard-443.json,clone,artists,r,reinagle-ramsay-richard-443.json,
103,0,1734.0,1734–1802,George Romney,Male,457,"Romney, George","[{'era': {'id': 290, 'name': '18th century'}, 'id': 341, 'name': 'Fancy Picture'}]",R,26,http://www.tate.org.uk/art/artists/george-romney-457,"Dalton-in-Furness, United Kingdom",Dalton-in-Furness,inhabited_place,1734.0,"Kendal, United Kingdom",Kendal,inhabited_place,1802.0,clone/artists/r/romney-george-457.json,clone,artists,r,romney-george-457.json,
104,0,1798.0,1798–1859,Edward Villiers Rippingille,Male,451,"Rippingille, Edward Villiers",[],R,1,http://www.tate.org.uk/art/artists/edward-villiers-rippingille-451,"King's Lynn, United Kingdom",King's Lynn,inhabited_place,1798.0,,,,1859.0,clone/artists/r/rippingille-edward-villiers-451.json,clone,artists,r,rippingille-edward-villiers-451.json,
105,0,1858.0,1858–1928,Medardo Rosso,Male,1868,"Rosso, Medardo",[],R,1,http://www.tate.org.uk/art/artists/medardo-rosso-1868,"Torino, Italia",Torino,inhabited_place,1858.0,"Milano, Italia",Milano,inhabited_place,1928.0,clone/artists/r/rosso-medardo-1868.json,clone,artists,r,rosso-medardo-1868.json,
106,0,1731.0,1731–1810,John Inigo Richards,Male,446,"Richards, John Inigo",[],R,15,http://www.tate.org.uk/art/artists/john-inigo-richards-446,"London, United Kingdom",London,inhabited_place,1731.0,"London, United Kingdom",London,inhabited_place,1810.0,clone/artists/r/richards-john-inigo-446.json,clone,artists,r,richards-john-inigo-446.json,
107,0,1866.0,1866–1931,Charles Ricketts,Male,1843,"Ricketts, Charles","[{'era': {'id': 350, 'name': '19th century'}, 'id': 16670, 'name': 'Art Nouveau'}, {'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 10525, 'name': 'British War Art'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 16650, 'name': 'Decadence'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 16651, 'name': 'Fin de Siècle'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 16649, 'name': 'Symbolism'}]",R,14,http://www.tate.org.uk/art/artists/charles-ricketts-1843,"Genève, Schweiz",Genève,inhabited_place,1866.0,"London, United Kingdom",London,inhabited_place,1931.0,clone/artists/r/ricketts-charles-1843.json,clone,artists,r,ricketts-charles-1843.json,
108,1,1967.0,born 1967,Walid Raad,Male,7719,"Raad, Walid",[],R,1,http://www.tate.org.uk/art/artists/walid-raad-7719,Al-Lubnan,Al-Lubnan,nation,1967.0,,,,,clone/artists/r/raad-walid-7719.json,clone,artists,r,raad-walid-7719.json,"[{'name': 'New York, United States', 'placeName': 'New York', 'placeType': 'inhabited_place'}]"
109,0,1903.0,1903–1971,Ceri Richards,Male,1836,"Richards, Ceri","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 1688, 'name': 'British Surrealism'}, {'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 313, 'name': 'Objective Abstraction'}]",R,89,http://www.tate.org.uk/art/artists/ceri-richards-1836,"Wales, United Kingdom",Wales,country,1903.0,"London, United Kingdom",London,inhabited_place,1971.0,clone/artists/r/richards-ceri-1836.json,clone,artists,r,richards-ceri-1836.json,
110,0,1923.0,1923–2002,Jean-Paul Riopelle,Male,1847,"Riopelle, Jean-Paul","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 8454, 'name': 'Art Informel'}]",R,2,http://www.tate.org.uk/art/artists/jean-paul-riopelle-1847,"Québec, Canada",Québec,province,1923.0,,,,2002.0,clone/artists/r/riopelle-jean-paul-1847.json,clone,artists,r,riopelle-jean-paul-1847.json,
111,0,1920.0,1920–1998,Adrian Ryan,Male,1886,"Ryan, Adrian",[],R,1,http://www.tate.org.uk/art/artists/adrian-ryan-1886,"London, United Kingdom",London,inhabited_place,1920.0,,,,1998.0,clone/artists/r/ryan-adrian-1886.json,clone,artists,r,ryan-adrian-1886.json,
112,0,1922.0,1922–1999,Kenneth Rowell,Male,1878,"Rowell, Kenneth",[],R,7,http://www.tate.org.uk/art/artists/kenneth-rowell-1878,"Melbourne, Australia",Melbourne,inhabited_place,1922.0,,,,1999.0,clone/artists/r/rowell-kenneth-1878.json,clone,artists,r,rowell-kenneth-1878.json,
113,0,1756.0,1756–1823,Sir Henry Raeburn,Male,437,"Raeburn, Sir Henry",[],R,9,http://www.tate.org.uk/art/artists/sir-henry-raeburn-437,"Scotland, United Kingdom",Scotland,country,1756.0,Edinburgh,Edinburgh,inhabited_place,1823.0,clone/artists/r/raeburn-sir-henry-437.json,clone,artists,r,raeburn-sir-henry-437.json,
114,0,1903.0,1903–1985,Frances Richards,Female,1837,"Richards, Frances",[],R,20,http://www.tate.org.uk/art/artists/frances-richards-1837,"Stoke on Trent, United Kingdom",Stoke on Trent,inhabited_place,1903.0,,,,1985.0,clone/artists/r/richards-frances-1837.json,clone,artists,r,richards-frances-1837.json,
115,1,1938.0,born 1938,Felix Rozen,Male,2201,"Rozen, Felix",[],R,10,http://www.tate.org.uk/art/artists/felix-rozen-2201,"Moskva, Rossiya",Moskva,inhabited_place,1938.0,,,,,clone/artists/r/rozen-felix-2201.json,clone,artists,r,rozen-felix-2201.json,"[{'name': 'Paris, France', 'placeName': 'Paris', 'placeType': 'inhabited_place'}]"
116,0,1856.0,1856–1937,"Violet, Duchess of Rutland",Female,467,"Rutland, Violet, Duchess of",[],R,1,http://www.tate.org.uk/art/artists/violet-duchess-of-rutland-467,"Wigan, United Kingdom",Wigan,inhabited_place,1856.0,"London, United Kingdom",London,inhabited_place,1937.0,clone/artists/r/rutland-violet-duchess-of-467.json,clone,artists,r,rutland-violet-duchess-of-467.json,
117,0,1851.0,1851–1926,John Robertson Reid,Male,442,"Reid, John Robertson","[{'era': {'id': 350, 'name': '19th century'}, 'id': 8064, 'name': 'Victorian/Genre'}]",R,2,http://www.tate.org.uk/art/artists/john-robertson-reid-442,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1851.0,"London, United Kingdom",London,inhabited_place,1926.0,clone/artists/r/reid-john-robertson-442.json,clone,artists,r,reid-john-robertson-442.json,
118,0,1908.0,1908–1993,Michael Rothenstein,Male,1873,"Rothenstein, Michael","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 1683, 'name': 'British Pop'}]",R,43,http://www.tate.org.uk/art/artists/michael-rothenstein-1873,"London, United Kingdom",London,inhabited_place,1908.0,,,,1993.0,clone/artists/r/rothenstein-michael-1873.json,clone,artists,r,rothenstein-michael-1873.json,
119,0,1841.0,1841–1919,Auguste Renoir,Male,1828,"Renoir, Auguste","[{'era': {'id': 350, 'name': '19th century'}, 'id': 357, 'name': 'Impressionism'}]",R,7,http://www.tate.org.uk/art/artists/auguste-renoir-1828,"Limoges, France",Limoges,inhabited_place,1841.0,"Cagnes-sur-Mer, France",Cagnes-sur-Mer,inhabited_place,1919.0,clone/artists/r/renoir-auguste-1828.json,clone,artists,r,renoir-auguste-1828.json,
120,0,1938.0,born 1938,Ulrich Rückriem,Male,2258,"Rückriem, Ulrich",[],R,2,http://www.tate.org.uk/art/artists/ulrich-ruckriem-2258,"Düsseldorf, Deutschland",Düsseldorf,inhabited_place,1938.0,,,,,clone/artists/r/ruckriem-ulrich-2258.json,clone,artists,r,ruckriem-ulrich-2258.json,
121,0,1961.0,1961–1998,Donald Rodney,Male,3076,"Rodney, Donald",[],R,4,http://www.tate.org.uk/art/artists/donald-rodney-3076,"Birmingham, United Kingdom",Birmingham,inhabited_place,1961.0,"London, United Kingdom",London,inhabited_place,1998.0,clone/artists/r/rodney-donald-3076.json,clone,artists,r,rodney-donald-3076.json,
122,0,1927.0,1927–1995,Manuel Rivera,Male,1851,"Rivera, Manuel",[],R,2,http://www.tate.org.uk/art/artists/manuel-rivera-1851,"Granada, España",Granada,inhabited_place,1927.0,,,,1995.0,clone/artists/r/rivera-manuel-1851.json,clone,artists,r,rivera-manuel-1851.json,
123,0,1903.0,born 1903,Adolfine Ryland,Female,1887,"Ryland, Adolfine",[],R,1,http://www.tate.org.uk/art/artists/adolfine-ryland-1887,"Windsor, United Kingdom",Windsor,inhabited_place,1903.0,,,,1983.0,clone/artists/r/ryland-adolfine-1887.json,clone,artists,r,ryland-adolfine-1887.json,
124,0,1953.0,born 1953,Charles Ray,Male,2751,"Ray, Charles","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 1680, 'name': 'Body Art'}]",R,2,http://www.tate.org.uk/art/artists/charles-ray-2751,"Chicago, United States",Chicago,inhabited_place,1953.0,,,,,clone/artists/r/ray-charles-2751.json,clone,artists,r,ray-charles-2751.json,
125,0,1828.0,1828–1882,Dante Gabriel Rossetti,Male,461,"Rossetti, Dante Gabriel","[{'era': {'id': 350, 'name': '19th century'}, 'id': 16650, 'name': 'Decadence'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 363, 'name': 'Pre-Raphaelite Brotherhood'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 16649, 'name': 'Symbolism'}]",R,55,http://www.tate.org.uk/art/artists/dante-gabriel-rossetti-461,"London, United Kingdom",London,inhabited_place,1828.0,"Kent, United Kingdom",Kent,county,1882.0,clone/artists/r/rossetti-dante-gabriel-461.json,clone,artists,r,rossetti-dante-gabriel-461.json,
126,0,1929.0,born 1929,Edward Ripley,Male,1848,"Ripley, Edward",[],R,1,http://www.tate.org.uk/art/artists/edward-ripley-1848,,,,1929.0,,,,,clone/artists/r/ripley-edward-1848.json,clone,artists,r,ripley-edward-1848.json,
127,0,1944.0,born 1944,Allen Ruppersberg,Male,8665,"Ruppersberg, Allen","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 421, 'name': 'Conceptual Art'}]",R,6,http://www.tate.org.uk/art/artists/allen-ruppersberg-8665,"Ohio, United States",Ohio,state,1944.0,,,,,clone/artists/r/ruppersberg-allen-8665.json,clone,artists,r,ruppersberg-allen-8665.json,
128,0,1933.0,born 1933,James Rosenquist,Male,1866,"Rosenquist, James","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 437, 'name': 'Pop Art'}]",R,21,http://www.tate.org.uk/art/artists/james-rosenquist-1866,"Grand Forks, United States",Grand Forks,inhabited_place,1933.0,,,,,clone/artists/r/rosenquist-james-1866.json,clone,artists,r,rosenquist-james-1866.json,
